order_id,order_date,product,category,region,sales_channel,quantity,unit_price,revenue,customer_id
ORD-106331,2025-03-09,Mechanical Keyboard,Electronics,Europe,Online,3,80.65,241.95,CUST-2376
ORD-101182,2025-03-09,Stapler,Office Supplies,Asia Pacific,Online,2,8.52,17.04,CUST-3442
ORD-102516,2025-03-09,Resistance Bands,Fitness,North America,Retail Partner,1,14.73,14.73,CUST-3066
ORD-100940,2025-03-09,Foam Roller,Fitness,Europe,Online,4,19.89,79.56,CUST-1510
ORD-106797,2025-03-09,Stapler,Office Supplies,Asia Pacific,Direct Sales,2,8.76,17.52,CUST-3581
ORD-104570,2025-03-09,Mechanical Keyboard,Electronics,Latin America,Retail Partner,4,79.14,316.56,CUST-1762
ORD-104855,2025-03-09,Water Bottle,Fitness,North America,Retail Partner,3,11.79,35.37,CUST-2621
ORD-106856,2025-03-09,Foam Roller,Fitness,Europe,Online,1,18.26,18.26,CUST-1046
ORD-104886,2025-03-09,Foam Roller,Fitness,North America,Online,3,17.56,52.68,CUST-3980
ORD-106266,2025-03-09,Resistance Bands,Fitness,North America,Online,4,14.38,57.52,CUST-3021
ORD-106901,2025-03-09,Foam Roller,Fitness,North America,Online,1,18.99,18.99,CUST-3890
ORD-104804,2025-03-09,Water Bottle,Fitness,Latin America,Direct Sales,1,11.62,11.62,CUST-1149
ORD-105571,2025-03-09,Bookshelf,Furniture,Europe,Online,1,90.53,90.53,CUST-2411
ORD-105625,2025-03-10,Bookshelf,Furniture,North America,Online,5,89.1,445.5,CUST-2496
ORD-106664,2025-03-10,Stapler,Office Supplies,Asia Pacific,Retail Partner,2,7.97,15.94,CUST-3231
ORD-101613,2025-03-10,Notebook Set,Office Supplies,North America,Online,1,9.1,9.1,CUST-1310
ORD-103607,2025-03-10,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,4,41.94,167.76,CUST-2817
ORD-105111,2025-03-10,Whiteboard,Office Supplies,Asia Pacific,Online,5,35.3,176.5,CUST-3852
ORD-107818,2025-03-10,Webcam HD,Electronics,Europe,Direct Sales,2,41.49,82.98,CUST-2522
ORD-104500,2025-03-10,Whiteboard,Office Supplies,North America,Online,2,36.33,72.66,CUST-2504
ORD-103975,2025-03-10,Ergonomic Chair,Furniture,Europe,Online,4,207.64,830.56,CUST-2315
ORD-105356,2025-03-11,Stapler,Office Supplies,North America,Retail Partner,5,8.96,44.8,CUST-3203
ORD-107231,2025-03-11,Mechanical Keyboard,Electronics,Europe,Online,2,70.32,140.64,CUST-2365
ORD-107925,2025-03-11,Foam Roller,Fitness,Asia Pacific,Retail Partner,3,17.34,52.02,CUST-1980
ORD-106733,2025-03-11,Bookshelf,Furniture,Asia Pacific,Direct Sales,4,92.65,370.6,CUST-1839
ORD-104590,2025-03-11,Yoga Mat,Fitness,North America,Direct Sales,5,30.48,152.4,CUST-2976
ORD-103876,2025-03-11,Wireless Mouse,Electronics,Latin America,Online,5,18.99,94.95,CUST-3027
ORD-100421,2025-03-11,Fountain Pen,Office Supplies,Asia Pacific,Retail Partner,4,23.76,95.04,CUST-1979
ORD-104759,2025-03-11,Stapler,Office Supplies,North America,Retail Partner,3,8.28,24.84,CUST-3076
ORD-100665,2025-03-11,Webcam HD,Electronics,Latin America,Online,5,46.46,232.3,CUST-3350
ORD-102074,2025-03-12,Wireless Mouse,Electronics,North America,Online,1,20.07,20.07,CUST-1281
ORD-106523,2025-03-12,Adjustable Dumbbells,Fitness,North America,Online,3,121.67,365.01,CUST-3167
ORD-105153,2025-03-12,Standing Desk,Furniture,Asia Pacific,Retail Partner,3,314.6,943.8,CUST-2088
ORD-100174,2025-03-12,Resistance Bands,Fitness,North America,Retail Partner,1,15.56,15.56,CUST-2162
ORD-104744,2025-03-12,Desk Lamp,Furniture,Asia Pacific,Online,2,25.29,50.58,CUST-3686
ORD-100183,2025-03-12,Whiteboard,Office Supplies,Asia Pacific,Online,3,36.88,110.64,CUST-1728
ORD-106447,2025-03-12,Foam Roller,Fitness,North America,Online,3,20.24,60.72,CUST-1923
ORD-104492,2025-03-12,Foam Roller,Fitness,Europe,Direct Sales,1,17.12,17.12,CUST-2297
ORD-100007,2025-03-13,Foam Roller,Fitness,Europe,Online,3,17.62,52.86,CUST-2721
ORD-107579,2025-03-13,Foam Roller,Fitness,North America,Direct Sales,5,20.96,104.8,CUST-2989
ORD-106356,2025-03-13,Whiteboard,Office Supplies,Europe,Online,5,36.71,183.55,CUST-2802
ORD-106027,2025-03-13,Water Bottle,Fitness,Latin America,Online,1,13.45,13.45,CUST-1675
ORD-105859,2025-03-13,Stapler,Office Supplies,Latin America,Direct Sales,1,8.4,8.4,CUST-3740
ORD-101471,2025-03-13,Whiteboard,Office Supplies,Latin America,Retail Partner,2,35.18,70.36,CUST-3149
ORD-100874,2025-03-13,Resistance Bands,Fitness,North America,Retail Partner,2,13.62,27.24,CUST-2910
ORD-104521,2025-03-13,USB-C Hub,Electronics,North America,Online,2,34.41,68.82,CUST-3265
ORD-100865,2025-03-13,Mechanical Keyboard,Electronics,North America,Online,2,73.34,146.68,CUST-3270
ORD-104682,2025-03-13,Notebook Set,Office Supplies,Asia Pacific,Direct Sales,4,8.84,35.36,CUST-2259
ORD-105515,2025-03-13,Mechanical Keyboard,Electronics,Asia Pacific,Online,2,70.76,141.52,CUST-2740
ORD-104869,2025-03-13,Mechanical Keyboard,Electronics,North America,Direct Sales,3,79.03,237.09,CUST-2389
ORD-101302,2025-03-14,Standing Desk,Furniture,Asia Pacific,Direct Sales,2,299.69,599.38,CUST-3784
ORD-102210,2025-03-14,Foam Roller,Fitness,Europe,Direct Sales,5,20.17,100.85,CUST-1638
ORD-102374,2025-03-14,Foam Roller,Fitness,Latin America,Online,5,19.56,97.8,CUST-1802
ORD-100203,2025-03-14,Water Bottle,Fitness,North America,Online,4,12.61,50.44,CUST-2648
ORD-102500,2025-03-14,Resistance Bands,Fitness,Latin America,Online,5,15.42,77.1,CUST-2027
ORD-102180,2025-03-14,Stapler,Office Supplies,Asia Pacific,Online,1,7.96,7.96,CUST-2947
ORD-106387,2025-03-14,Stapler,Office Supplies,Asia Pacific,Online,5,8.02,40.1,CUST-1670
ORD-101732,2025-03-14,Sticky Notes Pack,Office Supplies,North America,Retail Partner,2,4.91,9.82,CUST-3092
ORD-106688,2025-03-14,Mechanical Keyboard,Electronics,North America,Online,2,77.02,154.04,CUST-2291
ORD-103220,2025-03-14,Wireless Mouse,Electronics,North America,Retail Partner,5,20.26,101.3,CUST-2704
ORD-106894,2025-03-14,Sticky Notes Pack,Office Supplies,Europe,Retail Partner,2,4.38,8.76,CUST-2159
ORD-105268,2025-03-14,Whiteboard,Office Supplies,Latin America,Direct Sales,5,40.19,200.95,CUST-3667
ORD-100931,2025-03-14,USB-C Hub,Electronics,North America,Online,3,30.9,92.7,CUST-2075
ORD-106969,2025-03-14,Resistance Bands,Fitness,Asia Pacific,Online,2,14.49,28.98,CUST-1016
ORD-106783,2025-03-14,Whiteboard,Office Supplies,North America,Online,3,37.69,113.07,CUST-3702
ORD-106423,2025-03-15,Mechanical Keyboard,Electronics,North America,Direct Sales,5,76.7,383.5,CUST-3759
ORD-103104,2025-03-15,Whiteboard,Office Supplies,North America,Online,4,37.74,150.96,CUST-1020
ORD-100042,2025-03-15,USB-C Hub,Electronics,Asia Pacific,Online,1,33.46,33.46,CUST-1560
ORD-101347,2025-03-15,Stapler,Office Supplies,Europe,Online,1,8.98,8.98,CUST-2429
ORD-100085,2025-03-15,Webcam HD,Electronics,North America,Direct Sales,2,47.17,94.34,CUST-2975
ORD-102119,2025-03-15,Sticky Notes Pack,Office Supplies,Asia Pacific,Retail Partner,3,4.56,13.68,CUST-2672
ORD-102140,2025-03-15,Water Bottle,Fitness,Latin America,Retail Partner,5,12.46,62.3,CUST-3319
ORD-107866,2025-03-16,Notebook Set,Office Supplies,Europe,Retail Partner,4,9.83,39.32,CUST-1248
ORD-103932,2025-03-16,Ergonomic Chair,Furniture,North America,Retail Partner,2,209.29,418.58,CUST-2725
ORD-101193,2025-03-16,Bookshelf,Furniture,North America,Retail Partner,2,79.75,159.5,CUST-3938
ORD-100981,2025-03-16,Mechanical Keyboard,Electronics,North America,Online,5,75.17,375.85,CUST-3169
ORD-105028,2025-03-16,Sticky Notes Pack,Office Supplies,Europe,Online,4,4.84,19.36,CUST-1102
ORD-101594,2025-03-16,Mechanical Keyboard,Electronics,North America,Online,4,68.96,275.84,CUST-3681
ORD-104567,2025-03-17,Sticky Notes Pack,Office Supplies,North America,Online,3,4.59,13.77,CUST-1988
ORD-104566,2025-03-17,Water Bottle,Fitness,Europe,Retail Partner,3,12.43,37.29,CUST-2557
ORD-102841,2025-03-17,Notebook Set,Office Supplies,North America,Online,1,10.34,10.34,CUST-2678
ORD-103004,2025-03-17,Whiteboard,Office Supplies,North America,Retail Partner,1,41.94,41.94,CUST-2407
ORD-107553,2025-03-17,USB-C Hub,Electronics,North America,Online,2,32.72,65.44,CUST-3464
ORD-106549,2025-03-17,Whiteboard,Office Supplies,Europe,Online,3,40.69,122.07,CUST-3357
ORD-100222,2025-03-17,Mechanical Keyboard,Electronics,North America,Online,5,71.47,357.35,CUST-2421
ORD-102154,2025-03-17,Ergonomic Chair,Furniture,North America,Online,4,196.05,784.2,CUST-3613
ORD-103556,2025-03-17,Water Bottle,Fitness,North America,Online,2,12.1,24.2,CUST-1504
ORD-104532,2025-03-17,Webcam HD,Electronics,Asia Pacific,Direct Sales,2,41.43,82.86,CUST-3316
ORD-107805,2025-03-17,Standing Desk,Furniture,Asia Pacific,Retail Partner,4,298.97,1195.88,CUST-3657
ORD-105821,2025-03-17,Bookshelf,Furniture,North America,Online,2,78.86,157.72,CUST-1743
ORD-102773,2025-03-18,Foam Roller,Fitness,Latin America,Retail Partner,4,20.0,80.0,CUST-2958
ORD-100109,2025-03-18,Water Bottle,Fitness,Asia Pacific,Online,3,12.71,38.13,CUST-3738
ORD-107717,2025-03-18,Fountain Pen,Office Supplies,Europe,Online,2,22.61,45.22,CUST-1157
ORD-101538,2025-03-18,Bookshelf,Furniture,Asia Pacific,Direct Sales,2,78.62,157.24,CUST-3893
ORD-106206,2025-03-18,Stapler,Office Supplies,Asia Pacific,Retail Partner,4,8.32,33.28,CUST-2815
ORD-106963,2025-03-18,Foam Roller,Fitness,North America,Direct Sales,4,20.1,80.4,CUST-1576
ORD-103067,2025-03-18,Bookshelf,Furniture,Asia Pacific,Online,5,87.98,439.9,CUST-3838
ORD-107695,2025-03-18,Ergonomic Chair,Furniture,North America,Direct Sales,3,199.09,597.27,CUST-1446
ORD-101063,2025-03-18,Stapler,Office Supplies,North America,Online,1,8.73,8.73,CUST-2946
ORD-101040,2025-03-18,Resistance Bands,Fitness,North America,Online,3,13.5,40.5,CUST-1086
ORD-104453,2025-03-18,Foam Roller,Fitness,Asia Pacific,Online,5,18.52,92.6,CUST-3171
ORD-102706,2025-03-18,Webcam HD,Electronics,Europe,Online,3,45.4,136.2,CUST-2764
ORD-107069,2025-03-18,USB-C Hub,Electronics,Europe,Online,2,31.26,62.52,CUST-2871
ORD-106071,2025-03-18,Sticky Notes Pack,Office Supplies,Europe,Online,4,4.95,19.8,CUST-1093
ORD-105206,2025-03-18,Mechanical Keyboard,Electronics,Europe,Direct Sales,5,69.62,348.1,CUST-1438
ORD-105477,2025-03-19,Stapler,Office Supplies,Asia Pacific,Online,1,9.2,9.2,CUST-2364
ORD-105778,2025-03-19,Whiteboard,Office Supplies,Asia Pacific,Direct Sales,5,41.3,206.5,CUST-1875
ORD-104156,2025-03-19,Ergonomic Chair,Furniture,Latin America,Online,1,201.45,201.45,CUST-3257
ORD-105462,2025-03-19,Foam Roller,Fitness,Latin America,Online,1,19.89,19.89,CUST-1903
ORD-102798,2025-03-19,Stapler,Office Supplies,Europe,Online,3,9.28,27.84,CUST-1687
ORD-107023,2025-03-19,Foam Roller,Fitness,Europe,Retail Partner,4,19.62,78.48,CUST-2852
ORD-106645,2025-03-19,Mechanical Keyboard,Electronics,North America,Online,1,81.72,81.72,CUST-1852
ORD-102819,2025-03-19,Monitor Arm,Furniture,North America,Retail Partner,2,56.76,113.52,CUST-3970
ORD-101599,2025-03-19,Water Bottle,Fitness,Europe,Online,2,12.92,25.84,CUST-2595
ORD-103064,2025-03-19,Stapler,Office Supplies,North America,Direct Sales,1,8.06,8.06,CUST-2830
ORD-104694,2025-03-19,Foam Roller,Fitness,Europe,Online,2,19.46,38.92,CUST-3728
ORD-103680,2025-03-20,Whiteboard,Office Supplies,Europe,Online,2,40.74,81.48,CUST-2949
ORD-104554,2025-03-20,Water Bottle,Fitness,Asia Pacific,Online,4,11.1,44.4,CUST-1041
ORD-100905,2025-03-20,Stapler,Office Supplies,Asia Pacific,Retail Partner,5,8.89,44.45,CUST-2365
ORD-105409,2025-03-20,Bookshelf,Furniture,North America,Online,3,86.52,259.56,CUST-3094
ORD-107457,2025-03-20,Bookshelf,Furniture,North America,Direct Sales,5,89.11,445.55,CUST-1851
ORD-103930,2025-03-20,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,3,4.38,13.14,CUST-2659
ORD-103049,2025-03-20,Notebook Set,Office Supplies,North America,Online,2,9.04,18.08,CUST-2430
ORD-100540,2025-03-20,Bookshelf,Furniture,North America,Online,2,76.64,153.28,CUST-1181
ORD-104583,2025-03-20,Fountain Pen,Office Supplies,Asia Pacific,Retail Partner,2,23.54,47.08,CUST-2776
ORD-105582,2025-03-20,Bookshelf,Furniture,Latin America,Online,1,80.09,80.09,CUST-1222
ORD-106031,2025-03-20,Standing Desk,Furniture,North America,Online,1,339.73,339.73,CUST-1480
ORD-101044,2025-03-20,Mechanical Keyboard,Electronics,North America,Retail Partner,4,81.59,326.36,CUST-3116
ORD-105839,2025-03-20,Mechanical Keyboard,Electronics,North America,Retail Partner,2,83.49,166.98,CUST-2785
ORD-101316,2025-03-20,Adjustable Dumbbells,Fitness,Europe,Retail Partner,3,125.52,376.56,CUST-3722
ORD-102407,2025-03-21,Mechanical Keyboard,Electronics,North America,Online,5,69.62,348.1,CUST-2044
ORD-102244,2025-03-21,Stapler,Office Supplies,North America,Online,2,8.11,16.22,CUST-2459
ORD-100891,2025-03-21,Webcam HD,Electronics,North America,Online,1,43.25,43.25,CUST-3742
ORD-101893,2025-03-21,USB-C Hub,Electronics,Asia Pacific,Online,2,31.64,63.28,CUST-3345
ORD-105955,2025-03-21,Stapler,Office Supplies,Asia Pacific,Online,5,8.47,42.35,CUST-2609
ORD-106345,2025-03-21,Bookshelf,Furniture,Europe,Retail Partner,1,78.07,78.07,CUST-1350
ORD-103134,2025-03-21,Wireless Mouse,Electronics,North America,Online,1,17.96,17.96,CUST-2830
ORD-104211,2025-03-21,Foam Roller,Fitness,Asia Pacific,Online,2,18.23,36.46,CUST-2265
ORD-106547,2025-03-21,Stapler,Office Supplies,Europe,Online,4,8.9,35.6,CUST-3781
ORD-106214,2025-03-21,Resistance Bands,Fitness,North America,Direct Sales,2,14.51,29.02,CUST-1234
ORD-103489,2025-03-21,Sticky Notes Pack,Office Supplies,Latin America,Online,1,4.42,4.42,CUST-2740
ORD-104518,2025-03-21,Standing Desk,Furniture,North America,Online,4,364.56,1458.24,CUST-3664
ORD-106225,2025-03-21,Whiteboard,Office Supplies,North America,Online,4,34.01,136.04,CUST-2907
ORD-107121,2025-03-21,Foam Roller,Fitness,Latin America,Retail Partner,3,19.91,59.73,CUST-3820
ORD-101521,2025-03-22,Foam Roller,Fitness,Asia Pacific,Online,2,18.35,36.7,CUST-2049
ORD-103855,2025-03-22,Desk Lamp,Furniture,North America,Online,2,21.88,43.76,CUST-2726
ORD-107765,2025-03-22,Stapler,Office Supplies,North America,Online,1,8.06,8.06,CUST-3413
ORD-107786,2025-03-22,Foam Roller,Fitness,Europe,Retail Partner,2,18.18,36.36,CUST-3391
ORD-104574,2025-03-22,Stapler,Office Supplies,Latin America,Online,4,8.04,32.16,CUST-3647
ORD-106295,2025-03-22,Standing Desk,Furniture,North America,Online,5,365.76,1828.8,CUST-1120
ORD-101076,2025-03-22,Mechanical Keyboard,Electronics,Europe,Retail Partner,2,71.24,142.48,CUST-2705
ORD-105874,2025-03-22,Ergonomic Chair,Furniture,Latin America,Online,5,209.78,1048.9,CUST-2688
ORD-103553,2025-03-22,Mechanical Keyboard,Electronics,North America,Retail Partner,2,76.73,153.46,CUST-2494
ORD-103869,2025-03-22,Notebook Set,Office Supplies,Asia Pacific,Online,3,9.34,28.02,CUST-1965
ORD-107672,2025-03-22,Stapler,Office Supplies,Asia Pacific,Direct Sales,1,8.17,8.17,CUST-2057
ORD-103445,2025-03-22,Whiteboard,Office Supplies,North America,Online,4,41.51,166.04,CUST-1935
ORD-104418,2025-03-22,Stapler,Office Supplies,Europe,Online,4,8.97,35.88,CUST-3425
ORD-107074,2025-03-22,Standing Desk,Furniture,Asia Pacific,Online,2,365.09,730.18,CUST-1221
ORD-105280,2025-03-23,Resistance Bands,Fitness,Latin America,Direct Sales,4,15.0,60.0,CUST-1362
ORD-106484,2025-03-23,Ergonomic Chair,Furniture,North America,Online,3,221.8,665.4,CUST-1302
ORD-104213,2025-03-23,Whiteboard,Office Supplies,Europe,Retail Partner,3,37.41,112.23,CUST-3978
ORD-102352,2025-03-23,Foam Roller,Fitness,Asia Pacific,Retail Partner,2,20.94,41.88,CUST-2286
ORD-102294,2025-03-23,Foam Roller,Fitness,North America,Online,5,18.49,92.45,CUST-3994
ORD-101275,2025-03-23,Resistance Bands,Fitness,Asia Pacific,Online,4,12.79,51.16,CUST-1250
ORD-104286,2025-03-23,Resistance Bands,Fitness,Latin America,Online,5,13.52,67.6,CUST-1468
ORD-105252,2025-03-23,Sticky Notes Pack,Office Supplies,North America,Online,4,4.77,19.08,CUST-2670
ORD-105574,2025-03-23,Water Bottle,Fitness,Asia Pacific,Online,3,12.82,38.46,CUST-3211
ORD-101196,2025-03-23,Ergonomic Chair,Furniture,North America,Online,5,241.33,1206.65,CUST-1935
ORD-107282,2025-03-23,Ergonomic Chair,Furniture,North America,Online,5,207.19,1035.95,CUST-2789
ORD-102054,2025-03-23,Webcam HD,Electronics,Latin America,Online,2,42.58,85.16,CUST-3427
ORD-104164,2025-03-23,Ergonomic Chair,Furniture,North America,Retail Partner,1,227.9,227.9,CUST-3487
ORD-103150,2025-03-23,Foam Roller,Fitness,Asia Pacific,Online,1,17.3,17.3,CUST-3808
ORD-107907,2025-03-24,Resistance Bands,Fitness,North America,Online,4,13.48,53.92,CUST-2568
ORD-102940,2025-03-24,Mechanical Keyboard,Electronics,Europe,Direct Sales,4,83.15,332.6,CUST-2338
ORD-106836,2025-03-24,Foam Roller,Fitness,Europe,Online,4,19.22,76.88,CUST-2521
ORD-106327,2025-03-24,Resistance Bands,Fitness,North America,Online,1,14.9,14.9,CUST-2991
ORD-103906,2025-03-24,Whiteboard,Office Supplies,North America,Retail Partner,1,39.36,39.36,CUST-3292
ORD-100429,2025-03-24,Sticky Notes Pack,Office Supplies,Europe,Retail Partner,1,4.86,4.86,CUST-1787
ORD-106478,2025-03-25,Stapler,Office Supplies,Latin America,Online,4,8.73,34.92,CUST-2906
ORD-100211,2025-03-25,Notebook Set,Office Supplies,Asia Pacific,Online,5,10.15,50.75,CUST-2930
ORD-101674,2025-03-25,Whiteboard,Office Supplies,Europe,Direct Sales,4,41.58,166.32,CUST-3745
ORD-107761,2025-03-25,Whiteboard,Office Supplies,North America,Online,4,39.89,159.56,CUST-2851
ORD-101331,2025-03-25,Resistance Bands,Fitness,Asia Pacific,Retail Partner,1,15.37,15.37,CUST-2814
ORD-100176,2025-03-25,Webcam HD,Electronics,Europe,Online,4,46.16,184.64,CUST-1827
ORD-107491,2025-03-25,Stapler,Office Supplies,Asia Pacific,Online,5,8.8,44.0,CUST-1740
ORD-107946,2025-03-25,Stapler,Office Supplies,Asia Pacific,Online,3,9.05,27.15,CUST-3236
ORD-105957,2025-03-25,Notebook Set,Office Supplies,North America,Direct Sales,4,9.79,39.16,CUST-3047
ORD-106072,2025-03-25,Ergonomic Chair,Furniture,Asia Pacific,Retail Partner,5,238.03,1190.15,CUST-1506
ORD-105281,2025-03-25,Standing Desk,Furniture,Europe,Online,3,323.41,970.23,CUST-3760
ORD-107420,2025-03-25,Notebook Set,Office Supplies,North America,Retail Partner,4,10.13,40.52,CUST-1868
ORD-106993,2025-03-25,Whiteboard,Office Supplies,North America,Online,2,38.74,77.48,CUST-1680
ORD-105008,2025-03-25,Resistance Bands,Fitness,North America,Retail Partner,1,15.41,15.41,CUST-1070
ORD-102980,2025-03-25,Mechanical Keyboard,Electronics,North America,Retail Partner,2,77.17,154.34,CUST-1948
ORD-104177,2025-03-25,Wireless Mouse,Electronics,North America,Direct Sales,3,17.03,51.09,CUST-2719
ORD-100014,2025-03-25,Whiteboard,Office Supplies,Asia Pacific,Online,5,37.99,189.95,CUST-3312
ORD-104863,2025-03-26,Wireless Mouse,Electronics,Asia Pacific,Online,2,19.42,38.84,CUST-1084
ORD-100773,2025-03-26,Foam Roller,Fitness,North America,Direct Sales,5,19.03,95.15,CUST-3486
ORD-107009,2025-03-26,Whiteboard,Office Supplies,Asia Pacific,Online,1,36.84,36.84,CUST-3139
ORD-105866,2025-03-26,Bookshelf,Furniture,North America,Retail Partner,3,84.26,252.78,CUST-3703
ORD-105698,2025-03-26,USB-C Hub,Electronics,North America,Retail Partner,3,31.31,93.93,CUST-1947
ORD-104413,2025-03-26,Bookshelf,Furniture,North America,Online,2,87.43,174.86,CUST-1537
ORD-105966,2025-03-26,Water Bottle,Fitness,North America,Retail Partner,2,11.29,22.58,CUST-1829
ORD-102130,2025-03-26,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,4,71.26,285.04,CUST-3178
ORD-106609,2025-03-26,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,2,4.28,8.56,CUST-1737
ORD-107996,2025-03-26,Bookshelf,Furniture,Asia Pacific,Online,4,87.06,348.24,CUST-2563
ORD-103092,2025-03-26,Mechanical Keyboard,Electronics,Latin America,Online,4,83.69,334.76,CUST-2747
ORD-100235,2025-03-27,Bookshelf,Furniture,North America,Online,4,81.76,327.04,CUST-1113
ORD-101902,2025-03-27,Whiteboard,Office Supplies,Latin America,Online,1,41.73,41.73,CUST-1182
ORD-101207,2025-03-27,Water Bottle,Fitness,Asia Pacific,Online,3,12.91,38.73,CUST-1525
ORD-102968,2025-03-27,Foam Roller,Fitness,North America,Retail Partner,2,19.34,38.68,CUST-2162
ORD-107984,2025-03-27,Whiteboard,Office Supplies,Asia Pacific,Direct Sales,1,37.95,37.95,CUST-3174
ORD-104903,2025-03-27,Notebook Set,Office Supplies,Asia Pacific,Online,3,10.28,30.84,CUST-2483
ORD-102984,2025-03-27,Noise Cancelling Headphones,Electronics,Europe,Direct Sales,1,133.11,133.11,CUST-3307
ORD-101749,2025-03-27,Notebook Set,Office Supplies,North America,Retail Partner,5,10.05,50.25,CUST-3338
ORD-107628,2025-03-27,Standing Desk,Furniture,Europe,Online,3,310.64,931.92,CUST-2441
ORD-102018,2025-03-27,Stapler,Office Supplies,Asia Pacific,Online,2,8.67,17.34,CUST-3542
ORD-106583,2025-03-27,Mechanical Keyboard,Electronics,North America,Online,3,70.19,210.57,CUST-3224
ORD-102063,2025-03-27,USB-C Hub,Electronics,Europe,Online,3,30.62,91.86,CUST-3892
ORD-100394,2025-03-27,Notebook Set,Office Supplies,North America,Online,5,9.74,48.7,CUST-1030
ORD-100726,2025-03-28,Webcam HD,Electronics,Europe,Online,4,41.85,167.4,CUST-3806
ORD-102792,2025-03-28,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,4,36.87,147.48,CUST-3964
ORD-104420,2025-03-28,Wireless Mouse,Electronics,North America,Online,2,18.83,37.66,CUST-1376
ORD-100224,2025-03-28,Stapler,Office Supplies,Europe,Retail Partner,3,8.39,25.17,CUST-1376
ORD-107167,2025-03-28,Foam Roller,Fitness,Asia Pacific,Online,5,20.74,103.7,CUST-1981
ORD-102937,2025-03-28,Notebook Set,Office Supplies,Europe,Direct Sales,5,9.47,47.35,CUST-1674
ORD-103640,2025-03-28,Foam Roller,Fitness,Asia Pacific,Online,4,17.88,71.52,CUST-1466
ORD-104385,2025-03-28,Whiteboard,Office Supplies,Latin America,Online,2,36.06,72.12,CUST-2376
ORD-101640,2025-03-28,Standing Desk,Furniture,Asia Pacific,Online,1,355.07,355.07,CUST-2539
ORD-100173,2025-03-28,Whiteboard,Office Supplies,North America,Online,3,39.45,118.35,CUST-1365
ORD-105166,2025-03-28,Fountain Pen,Office Supplies,Latin America,Retail Partner,5,20.63,103.15,CUST-2518
ORD-106269,2025-03-28,Resistance Bands,Fitness,Europe,Online,4,13.13,52.52,CUST-1945
ORD-107448,2025-03-28,Stapler,Office Supplies,Latin America,Online,4,9.13,36.52,CUST-1594
ORD-103730,2025-03-28,Notebook Set,Office Supplies,Asia Pacific,Online,1,8.54,8.54,CUST-2988
ORD-100696,2025-03-28,Bookshelf,Furniture,North America,Online,1,79.49,79.49,CUST-2386
ORD-103399,2025-03-28,Foam Roller,Fitness,Europe,Online,1,17.78,17.78,CUST-3252
ORD-102597,2025-03-29,Stapler,Office Supplies,Asia Pacific,Retail Partner,1,8.69,8.69,CUST-1796
ORD-101118,2025-03-29,Stapler,Office Supplies,Europe,Online,4,8.22,32.88,CUST-1694
ORD-106818,2025-03-29,USB-C Hub,Electronics,North America,Online,2,34.55,69.1,CUST-3196
ORD-100460,2025-03-29,Stapler,Office Supplies,North America,Retail Partner,1,8.45,8.45,CUST-3642
ORD-104537,2025-03-29,Foam Roller,Fitness,North America,Online,3,20.85,62.55,CUST-2312
ORD-104689,2025-03-29,Sticky Notes Pack,Office Supplies,Latin America,Retail Partner,1,4.39,4.39,CUST-2852
ORD-100792,2025-03-29,Stapler,Office Supplies,Asia Pacific,Retail Partner,5,7.69,38.45,CUST-1834
ORD-107649,2025-03-29,Adjustable Dumbbells,Fitness,Europe,Direct Sales,1,133.82,133.82,CUST-3375
ORD-104945,2025-03-29,Mechanical Keyboard,Electronics,Europe,Online,5,78.49,392.45,CUST-1475
ORD-105503,2025-03-29,Notebook Set,Office Supplies,North America,Online,2,9.61,19.22,CUST-2070
ORD-100680,2025-03-29,Whiteboard,Office Supplies,North America,Retail Partner,5,35.22,176.1,CUST-3141
ORD-106147,2025-03-29,Foam Roller,Fitness,North America,Retail Partner,2,18.59,37.18,CUST-3045
ORD-103938,2025-03-29,Standing Desk,Furniture,Europe,Retail Partner,1,329.93,329.93,CUST-3395
ORD-102854,2025-03-29,Desk Lamp,Furniture,North America,Retail Partner,1,22.28,22.28,CUST-2796
ORD-101136,2025-03-30,Stapler,Office Supplies,Europe,Retail Partner,1,8.31,8.31,CUST-2446
ORD-103714,2025-03-30,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,4,81.85,327.4,CUST-2302
ORD-107475,2025-03-30,Resistance Bands,Fitness,North America,Direct Sales,5,14.63,73.15,CUST-2662
ORD-102066,2025-03-30,Desk Lamp,Furniture,North America,Online,5,21.85,109.25,CUST-3776
ORD-102858,2025-03-30,Whiteboard,Office Supplies,North America,Online,1,41.79,41.79,CUST-2046
ORD-101597,2025-03-30,Stapler,Office Supplies,Europe,Online,2,8.26,16.52,CUST-2430
ORD-103835,2025-03-30,Monitor Arm,Furniture,North America,Online,2,62.89,125.78,CUST-3668
ORD-100675,2025-03-31,Standing Desk,Furniture,North America,Online,1,329.79,329.79,CUST-3632
ORD-100317,2025-03-31,Sticky Notes Pack,Office Supplies,North America,Online,4,4.3,17.2,CUST-3306
ORD-106373,2025-03-31,Bookshelf,Furniture,Asia Pacific,Online,5,93.23,466.15,CUST-3448
